"mouse","ensembl2","lower_anatomicalEntity"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01262","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01262","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01262","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01262","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01262","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01262","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0002073"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01896","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01896","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0001003"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01896","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01896","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01896","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01896","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01896","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01896","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01896","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01896","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01896","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01896","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000187098","http://purl.obolibrary.org/obo/UBERON_0002073"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02300","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02300","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02300","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02300","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02300","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02300","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02300","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02300","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02300","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02300","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02301","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02301","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02301","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02301","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02301","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0001554"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02301","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02301","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02301","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0003531"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02301","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0004263"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC02301","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000171862","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10908","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10908","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10908","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10908","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10908","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10908","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10908","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09907","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09907","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09907","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09907","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09907","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09907","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09907","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000009","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000009","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000009","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000009","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000009","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000009","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000009","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05738","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05738","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05738","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05738","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05738","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05738","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05738","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00638","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00638","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00638","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00638","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00638","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00638","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC00638","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06459","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06459","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06459","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06459","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06459","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06459","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06459","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000016","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000016","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000016","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000016","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000016","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000016","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000016","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000010","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000010","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000010","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000010","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000010","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000010","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC-GD000010","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC03109","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC03109","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC03109","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC03109","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC03109","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC03109","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC03109","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09487","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09487","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09487","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09487","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09487","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09487","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC09487","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10068","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10068","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10068","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10068","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10068","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10068","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10068","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05798","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05798","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05798","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05798","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05798","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05798","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC05798","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01770","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01770","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01770","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01770","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01770","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01770","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC01770","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06458","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06458","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06458","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06458","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06458","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06458","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06458","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06173","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06173","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06173","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06173","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06173","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06173","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC06173","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10067","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10067","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001416"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10067","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001419"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10067","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0001511"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10067","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0002097"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10067","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0003532"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC10067","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0004262"
"http://metadb.riken.jp/db/rikenbrc_mouse/RBRC04860","http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000077498","http://purl.obolibrary.org/obo/UBERON_0000014"
